director,film,actor,gender,space,role
Lois Weber,In the Blood,Lois Weber,f,0.0002,The Colonel's Wife
Lois Weber,A Cigarette - That's All,Phillips Smalley,m,0.0002,Barrett
Lois Weber,A Cigarette - That's All,Maude George,f,0.0002,Barrett's Wife
Lois Weber,A Cigarette - That's All,Rupert Julian,m,0.0002,Bara Yami - the Hindoo Yogi
Lois Weber,A Cigarette - That's All,H. Scott Leslie,m,0.0002,Barrett's Business Partner
Lois Weber,A Cigarette - That's All,Jack Holt,m,0.0002,Stanley Ivans
Lois Weber,A Cigarette - That's All,Dixie Carr,f,0.0002,Stenographer
Lois Weber,Memories,Ella Hall,f,0.0002,Personification of Youth
Lois Weber,Memories,Phillips Smalley,m,0.0002,Personification of Love
Lois Weber,Memories,Lois Weber,f,0.0002,Personification of Experience
Lois Weber,Memories,Rupert Julian,m,0.0002,Personification of Life
Lois Weber,Memories,Marie Walcamp,f,0.0002,Life's Companion
Lois Weber,Memories,Lule Warrenton,f,0.0002,Life's Handmaiden
Lois Weber,Memories,Laura Oakley,f,0.0002,Life's Handmaiden
Lois Weber,Memories,Lee Morris,m,0.0002,
Lois Weber,Daisies,Rupert Julian,m,0.0002,Rupert - the Husband
Lois Weber,Daisies,Elsie Jane Wilson,f,0.0002,Elsie - the Wife
Lois Weber,Daisies,Joe King,m,0.0002,Joe
Lois Weber,An Episode,Phillips Smalley,m,0.0002,
Lois Weber,An Episode,Rupert Julian,m,0.0002,
Lois Weber,An Episode,Ella Hall,f,0.0002,
Lois Weber,An Episode,Harry C. Browne,m,0.0002,
Lois Weber,An Episode,Carmen Phillips,f,0.0002,
Lois Weber,An Episode,Marion Emmons,m,0.0002,
Lois Weber,The Haunted Bride,Lois Weber,f,0.0002,Lydia
Lois Weber,The Haunted Bride,Phillips Smalley,m,0.0002,Lydia's Tutor
Lois Weber,The Haunted Bride,Rupert Julian,m,0.0002,Sterling Paul
Lois Weber,The Haunted Bride,Ella Hall,f,0.0002,The Maid
Lois Weber,The Haunted Bride,William Walters,m,0.0002,Lydia's Father
Lois Weber,John Needham's Double,Tyrone Power Sr.,m,0.0002,Lord John Needham / Joseph Norbury
Lois Weber,John Needham's Double,Agnes Emerson,f,0.0002,Aunt Kate
Lois Weber,John Needham's Double,Frank Elliott,m,0.0002,Parks
Lois Weber,John Needham's Double,Walter Belasco,m,0.0002,Dobbins
Lois Weber,John Needham's Double,Frank Lanning,m,0.0002,Cruet
Lois Weber,John Needham's Double,Marion Emmons,m,0.0002,Thomas Creighton
Lois Weber,John Needham's Double,Marie Walcamp,f,0.0002,Ellen Norbury
Lois Weber,Discontent,J. Edwin Brown,m,0.0002,Pearson
Lois Weber,Discontent,Charles Hammond,m,0.0002,Pearson's Nephew
Lois Weber,Discontent,Katherine Griffith,f,0.0002,The Nephew's Wife
Lois Weber,Discontent,Marie Walcamp,f,0.0002,The Nephew's Daughter
Lois Weber,Discontent,Alva D. Blake,m,0.0002,The Nephew's Son
Lois Weber,Discontent,John R. Hope,m,0.0002,The Son's Friend
Lois Weber,Discontent,Juan de la Cruz,m,0.0002,Juan
Lois Weber,Discontent,Doc Crane,m,0.0002,
Lois Weber,Two Thieves,Phillips Smalley,m,0.0002,
Lois Weber,Two Thieves,Lois Weber,f,0.0002,
Lois Weber,The Dumb Girl of Portici,Anna Pavlova,f,0.0002,Fenella
Lois Weber,The Dumb Girl of Portici,Rupert Julian,m,0.0002,Masaniello
Lois Weber,The Dumb Girl of Portici,Wadsworth Harris,m,0.0002,Duke d'Arcos
Lois Weber,The Dumb Girl of Portici,Douglas Gerrard,m,0.0002,Alphonso
Lois Weber,The Dumb Girl of Portici,Jack Holt,m,0.0002,Conde
Lois Weber,The Dumb Girl of Portici,Betty Schade,f,0.0002,Isabella
Lois Weber,The Dumb Girl of Portici,Edna Maison,f,0.0002,Elvira
Lois Weber,The Dumb Girl of Portici,Jack Hoxie,m,0.0002,Perrone
Lois Weber,The Dumb Girl of Portici,William Wolbert,m,0.0002,Pietro
Lois Weber,The Dumb Girl of Portici,Laura Oakley,f,0.0002,Rilla
Lois Weber,The Dumb Girl of Portici,Nigel De Brulier,m,0.0002,Father Francisco
Lois Weber,The Dumb Girl of Portici,George A. Williams,m,0.0002,
Lois Weber,The Dumb Girl of Portici,Lois Wilson,f,0.0002,
Lois Weber,The Dumb Girl of Portici,Lina Basquette,f,0.0002,Child
Lois Weber,The Pretender,Lois Weber,f,0.0002,Betty the Maid
Lois Weber,The Pretender,Phillips Smalley,m,0.0002,Bert Royal
Lois Weber,The Pretender,Lule Warrenton,f,0.0002,Mrs. Warrenton
Lois Weber,The Pretender,Ramona Langley,f,0.0002,Miss Warrenton
Lois Weber,The Price of a Good Time,Mildred Harris,f,0.0002,Linnie
Lois Weber,The Price of a Good Time,Anne Schaefer,f,0.0002,Her Mother
Lois Weber,The Price of a Good Time,Helene Rosson,f,0.0002,Molly
Lois Weber,The Price of a Good Time,Kenneth Harlan,m,0.0002,Preston Winfield
Lois Weber,The Price of a Good Time,Alfred Allen,m,0.0002,His Father
Lois Weber,The Price of a Good Time,Adele Farrington,f,0.0002,His Mother
Lois Weber,The Price of a Good Time,Gertrude Astor,f,0.0002,Mis Schyler
Lois Weber,On the Brink,Phillips Smalley,m,0.0002,Jed - a Young Fisherman
Lois Weber,On the Brink,Lois Weber,f,0.0002,Tess - a Girl of the Village
Lois Weber,On the Brink,Charles De Forrest,m,0.0002,Sam - Tess's Demented Brother
Lois Weber,On the Brink,Mitchell Lewis,m,0.0002,A Fisherman
Lois Weber,Too Wise Wives,Louis Calhern,m,0.0002,Mr. David Graham
Lois Weber,Too Wise Wives,Claire Windsor,f,0.0002,Mrs. David Graham
Lois Weber,Too Wise Wives,Phillips Smalley,m,0.0002,Mr. John Daly
Lois Weber,Too Wise Wives,Mona Lisa,f,0.0002,Mrs. John Daly
Lois Weber,The Coward Hater,Phillips Smalley,m,0.0002,Harvey Martin
Lois Weber,The Coward Hater,Lois Weber,f,0.0002,Jane - a Schoolteacher
Lois Weber,The Coward Hater,Rupert Julian,m,0.0002,
Lois Weber,The Coward Hater,Theo Carew,m,0.0002,
Lois Weber,The Coward Hater,Ella Hall,f,0.0002,
Lois Weber,The Coward Hater,Fred L. Wilson,m,0.0002,
Lois Weber,Even As You and I,Ben F. Wilson,m,0.0002,Carrillo
Lois Weber,Even As You and I,Mignon Anderson,f,0.0002,Selma
Lois Weber,Even As You and I,Bertram Grassby,m,0.0002,Artist
Lois Weber,Even As You and I,Priscilla Dean,f,0.0002,Artist's Wife
Lois Weber,Even As You and I,Harry Carter,m,0.0002,Saturniska
Lois Weber,Even As You and I,Maude George,f,0.0002,Cleo
Lois Weber,Even As You and I,Hayward Mack,m,0.0002,Jacques
Lois Weber,Even As You and I,Earle Page,m,0.0002,Stray
Lois Weber,Even As You and I,Edwin Wallock,m,0.0002,Wisdom
Lois Weber,Even As You and I,Seymour Hastings,m,0.0002,Experience
Lois Weber,Even As You and I,W. Mitchell,m,0.0002,Loyalty
Lois Weber,The Female of the Species,Lois Weber,f,0.0002,The Gypsy - the Bad
Lois Weber,The Female of the Species,Phillips Smalley,m,0.0002,The Sheriff - the Man in the Case
Lois Weber,The Female of the Species,Ella Hall,f,0.0002,The Sheriff's Sweetheart - the Good
Lois Weber,The Female of the Species,Rupert Julian,m,0.0002,The Outlaw
Lois Weber,The Female of the Species,J.H. MacFarland,m,0.0002,
Lois Weber,The Female of the Species,John W. Brown,m,0.0002,
Lois Weber,How Men Propose,Chester Barnett,m,0.0002,Proposer
Lois Weber,How Men Propose,Grace Darling,f,0.0002,Grace Darling
Lois Weber,How Men Propose,Phillips Smalley,m,0.0002,Proposer
Lois Weber,How Men Propose,Lois Weber,f,0.0002,The Maid
Lois Weber,Shadows of Life,Lois Weber,f,0.0002,The Bride
Lois Weber,Shadows of Life,Phillips Smalley,m,0.0002,The Wandering Musician
Lois Weber,Shadows of Life,Frank Lloyd,m,0.0002,The Groom
Lois Weber,Shadows of Life,Rupert Julian,m,0.0002,
Lois Weber,Shadows of Life,Cleo Madison,f,0.0002,
Lois Weber,Fine Feathers,Phillips Smalley,m,0.0002,Arthur Vaughn - the Artist
Lois Weber,Fine Feathers,Lois Weber,f,0.0002,The Artist's Model
Lois Weber,Fine Feathers,Charles De Forrest,m,0.0002,
Lois Weber,The Clue,Rupert Julian,m,0.0002,Julian
Lois Weber,The Clue,Phillips Smalley,m,0.0002,Phillip Smalley - the Detective
Lois Weber,The Clue,Laura Oakley,f,0.0002,Mrs. Oakley - the Hostess
Lois Weber,The Rosary,Phillips Smalley,m,0.0002,The Soldier
Lois Weber,The Rosary,Lois Weber,f,0.0002,The Soldier's Sweetheart
Lois Weber,Through Strife,Phillips Smalley,m,0.0002,The Husband
Lois Weber,Through Strife,Lois Weber,f,0.0002,The Wife
Lois Weber,Through Strife,Douglas Gerrard,m,0.0002,The Lover
Lois Weber,Through Strife,Val Paul,m,0.0002,Head of the Vigilantes
Lois Weber,Through Strife,Rupert Julian,m,0.0002,
Lois Weber,Scandal,Lois Weber,f,0.0002,Daisy Dean
Lois Weber,Scandal,Phillips Smalley,m,0.0002,William Wright
Lois Weber,Scandal,Rupert Julian,m,0.0002,Robert Gordon
Lois Weber,Scandal,Adele Farrington,f,0.0002,Susan
Lois Weber,Scandal,Abe Mundon,m,0.0002,John Austin
Lois Weber,Scandal,Alice Thomson,f,0.0002,Mrs. Wright Sr
Lois Weber,Scandal,Grace Johnson,f,0.0002,Mrs. Green
Lois Weber,Scandal,Jim Mason,m,0.0002,Mr. Green
Lois Weber,Scandal,Sis Matthews,f,0.0002,Mrs. Wright
Lois Weber,Angels Unaware,Phillips Smalley,m,0.0002,The Husband
Lois Weber,Angels Unaware,Lois Weber,f,0.0002,The Wife
Lois Weber,When a Girl Loves,Mildred Harris,f,0.0002,Bess
Lois Weber,When a Girl Loves,William Stowell,m,0.0002,'Eagle' Ryan
Lois Weber,When a Girl Loves,Wharton Jones,m,0.0002,The Minister
Lois Weber,When a Girl Loves,Alfred Paget,m,0.0002,Ben Grant
Lois Weber,When a Girl Loves,Willis Marks,m,0.0002,William Wiatt
Lois Weber,The Peacemaker,Phillips Smalley,m,0.0002,The Boarder
Lois Weber,The Peacemaker,Lois Weber,f,0.0002,The Older Sister
Lois Weber,The Peacemaker,Rupert Julian,m,0.0002,The Blacksmith - the Older Sister's Sweetheart
Lois Weber,Early Women Filmmakers,Blanche Cornwall,f,0.0002,
Lois Weber,Early Women Filmmakers,Maureen O'Hara,f,0.0002,Judy O'Brien
Lois Weber,Early Women Filmmakers,Lois Weber,f,0.0002,
Lois Weber,The Triumph of Mind,Lois Weber,f,0.0002,Fannie
Lois Weber,The Triumph of Mind,Phillips Smalley,m,0.0002,Ben
Lois Weber,The Triumph of Mind,Ella Hall,f,0.0002,Crooked Trill
Lois Weber,The Triumph of Mind,Rupert Julian,m,0.0002,Dailey - Earle's Partner
Lois Weber,The Triumph of Mind,William H. Brown,m,0.0002,Earle - Dailey's Partner
Lois Weber,The Triumph of Mind,Elsie Jane Wilson,f,0.0002,Bird - a Girl of the Streets
Lois Weber,The Triumph of Mind,Agnes Vernon,f,0.0002,Daisy - a Wayward Girl
Lois Weber,The Triumph of Mind,Philip Rossen,m,0.0002,Ben's Attorney
Lois Weber,For Husbands Only,Mildred Harris,f,0.0002,Toni Wilde
Lois Weber,For Husbands Only,Lew Cody,m,0.0002,Rolin Van D'Arcy
Lois Weber,For Husbands Only,Fred Goodwins,m,0.0002,Samuel Dodge
Lois Weber,For Husbands Only,Kathleen Kirkham,f,0.0002,Mrs. Ellis
Lois Weber,For Husbands Only,Henry A. Barrows,m,0.0002,
Lois Weber,For Husbands Only,Esther Ralston,f,0.0002,Bit Part
Lois Weber,The Price of Peace,Phillips Smalley,m,0.0002,
Lois Weber,The Price of Peace,Lois Weber,f,0.0002,
Lois Weber,Home,Mildred Harris,f,0.0002,Millicent Rankin
Lois Weber,Home,Frank Elliott,m,0.0002,Elmer Lacy
Lois Weber,Home,John Cossar,m,0.0002,John Deering
Lois Weber,Home,Clarissa Selwynne,f,0.0002,Mrs. Deering
Lois Weber,Home,T.D. Crittenden,m,0.0002,William Rankin
Lois Weber,Home,Lydia Knott,f,0.0002,Mrs. William Rankin
Lois Weber,Home,Helen Yoder,f,0.0002,Beatrice Deering
Lois Weber,Home,Albert Ray,m,0.0002,Tom Wallace
Lois Weber,The Baby's Doll,Phillips Smalley,m,0.0002,
Lois Weber,The Baby's Doll,Irma Sorter,f,0.0002,
Lois Weber,The Baby's Doll,Lois Weber,f,0.0002,
Lois Weber,The Baby's Doll,Doris Baker,f,0.0002,
Lois Weber,The Baby's Doll,Harry C. Browne,m,0.0002,
Lois Weber,The Power of Thought,Phillips Smalley,m,0.0002,Phil - The Lover
Lois Weber,The Power of Thought,Lois Weber,f,0.0002,Lois - The Maid
Lois Weber,The Power of Thought,Cleo Ridgely,f,0.0002,Cleo - The Maid's Sister
Lois Weber,The Power of Thought,K. Fasset,m,0.0002,Fassett - The Youth
Lois Weber,The Power of Thought,William H. Tooker,m,0.0002,Tooker - The Liar
Lois Weber,The Power of Thought,William Sorelle,m,0.0002,The Father
Lois Weber,The Gilded Life,Lois Weber,f,0.0002,
Lois Weber,The Gilded Life,Phillips Smalley,m,0.0002,
Lois Weber,The Gilded Life,Rupert Julian,m,0.0002,
Lois Weber,The Mask,Rupert Julian,m,0.0002,Julian
Lois Weber,The Mask,Lois Weber,f,0.0002,Lois
Lois Weber,The Mask,Phillips Smalley,m,0.0002,Phil
Lois Weber,The Mask,Ella Hall,f,0.0002,Lois's Invalid Sister
Lois Weber,The Mask,Lule Warrenton,f,0.0002,Lois's Mother
Lois Weber,The Bargain,Phillips Smalley,m,0.0002,George A. Thornton
Lois Weber,The Bargain,Lois Weber,f,0.0002,May Shirwood
Lois Weber,The Man Who Slept,Eddie Lyons,m,0.0002,Eddie
Lois Weber,The Man Who Slept,Ella Hall,f,0.0002,Mary
Lois Weber,The Man Who Slept,William Walters,m,0.0002,
Lois Weber,The Man Who Slept,Lule Warrenton,f,0.0002,
Lois Weber,Betty in Search of a Thrill,Elsie Janis,f,0.0002,Betty
Lois Weber,Betty in Search of a Thrill,Owen Moore,m,0.0002,Jim Denning
Lois Weber,Betty in Search of a Thrill,Juanita Hansen,f,0.0002,June Hastings
Lois Weber,Betty in Search of a Thrill,Herbert Standing,m,0.0002,Mr. Hastings
Lois Weber,Betty in Search of a Thrill,Vera Lewis,f,0.0002,Mrs. Hastings
Lois Weber,Betty in Search of a Thrill,Harry Ham,m,0.0002,A Boarder
Lois Weber,Betty in Search of a Thrill,Roberta Hickman,f,0.0002,Maizie Folette
Lois Weber,Closed Gates,Phillips Smalley,m,0.0002,
Lois Weber,Closed Gates,Lois Weber,f,0.0002,
Lois Weber,Closed Gates,Rupert Julian,m,0.0002,
Lois Weber,Forbidden,Mildred Harris,f,0.0002,'Maddie' Irwin
Lois Weber,Forbidden,Henry Woodward,m,0.0002,Fred Worthington
Lois Weber,Forbidden,Fred Goodwins,m,0.0002,Ben Withers
Lois Weber,Forbidden,Priscilla Dean,f,0.0002,An Adventuress
Lois Weber,Forbidden,Harry Woodward,m,0.0002,
Lois Weber,An Old Fashioned Girl,Lois Weber,f,0.0002,The Old Fashioned Girl
Lois Weber,An Old Fashioned Girl,Phillips Smalley,m,0.0002,The Lawyer
Lois Weber,The Hand That Rocks the Cradle,Phillips Smalley,m,0.0002,Dr. Broome
Lois Weber,The Hand That Rocks the Cradle,Lois Weber,f,0.0002,Mrs. Broome
Lois Weber,The Hand That Rocks the Cradle,Priscilla Dean,f,0.0002,Mrs. Graham
Lois Weber,The Hand That Rocks the Cradle,Wedgwood Nowell,m,0.0002,Mr. Graham
Lois Weber,The Hand That Rocks the Cradle,Evelyn Selbie,f,0.0002,Sarah
Lois Weber,The Hand That Rocks the Cradle,Harry De More,m,0.0002,Sarah's Husband
Lois Weber,The Hand That Rocks the Cradle,Josephine Myers,f,0.0002,Little Girl
Lois Weber,The Hand That Rocks the Cradle,Burwell Hamrick,m,0.0002,Mrs. Broome's Son
Lois Weber,The Doctor and the Woman,Mildred Harris,f,0.0002,Sidney Page
Lois Weber,The Doctor and the Woman,True Boardman,m,0.0002,'K'
Lois Weber,The Doctor and the Woman,Alan Roscoe,m,0.0002,Dr. Max Wilson
Lois Weber,The Doctor and the Woman,Zella Caull,f,0.0002,Carlotta
Lois Weber,The Doctor and the Woman,Carl Miller,m,0.0002,Joe Drummond
Lois Weber,The Doctor and the Woman,Esther Ralston,f,0.0002,Undetermined Secondary Role
Lois Weber,The Marriage Clause,Francis X. Bushman,m,0.0002,Barry Townsend
Lois Weber,The Marriage Clause,Billie Dove,f,0.0002,Sylvia Jordan
Lois Weber,The Marriage Clause,Warner Oland,m,0.0002,Max Ravenal
Lois Weber,The Marriage Clause,Henri La Garde,m,0.0002,Doctor
Lois Weber,The Marriage Clause,Grace Darmond,f,0.0002,Mildred Le Blanc
Lois Weber,The Marriage Clause,Carolynne Snowden,f,0.0002,Pansy
Lois Weber,The Marriage Clause,Oscar Smith,m,0.0002,Sam
Lois Weber,The Marriage Clause,André Cheron,m,0.0002,Critic
Lois Weber,The Marriage Clause,Robert Dudley,m,0.0002,Secretary
Lois Weber,The Marriage Clause,Charles Meakin,m,0.0002,Stage Manager
Lois Weber,The Angel of Broadway,Leatrice Joy,f,0.0002,Babe Scott
Lois Weber,The Angel of Broadway,Victor Varconi,m,0.0002,Jerry Wilson
Lois Weber,The Angel of Broadway,May Robson,f,0.0002,Big Bertha
Lois Weber,The Angel of Broadway,Alice Lake,f,0.0002,Goldie
Lois Weber,The Angel of Broadway,Elise Bartlett,f,0.0002,Gertie
Lois Weber,The Angel of Broadway,Ivan Lebedeff,m,0.0002,Lonnie
Lois Weber,The Angel of Broadway,Jane Keckley,f,0.0002,Captain Mary
Lois Weber,The Angel of Broadway,Clarence Burton,m,0.0002,Herman
Lois Weber,The Angel of Broadway,Kusell's Dancing Debutantes,f,0.0002,Dancers
Lois Weber,The Angel of Broadway,Carmencita Johnson,f,0.0002,Baby
Lois Weber,The Angel of Broadway,Rosina Lawrence,f,0.0002,Dancer
Lois Weber,The Leper's Coat,Lois Weber,f,0.0002,The Wife
Lois Weber,The Leper's Coat,Phillips Smalley,m,0.0002,The Husband
Lois Weber,The Leper's Coat,Rupert Julian,m,0.0002,The Friend
Lois Weber,The Leper's Coat,Jeanie Macpherson,f,0.0002,The Christian Scientist
Lois Weber,The Stone in the Road,Charles Marriott,m,0.0002,The Rich Old Bachelor
Lois Weber,The Stone in the Road,Lois Weber,f,0.0002,
Lois Weber,The Stone in the Road,Ella Hall,f,0.0002,
Lois Weber,The Stone in the Road,Phillips Smalley,m,0.0002,
Lois Weber,The Realization,Phillips Smalley,m,0.0002,Mr. Kendall
Lois Weber,The Realization,Lois Weber,f,0.0002,Mrs. Kendall
Lois Weber,The Boyhood He Forgot,Phillips Smalley,m,0.0002,Phillips
Lois Weber,The Boyhood He Forgot,Lois Weber,f,0.0002,
Lois Weber,The Boyhood He Forgot,Antrim Short,m,0.0002,George
Lois Weber,The Boyhood He Forgot,Rupert Julian,m,0.0002,
Lois Weber,The Trifler,Lois Weber,f,0.0002,The Trifler
Lois Weber,The Trifler,Phillips Smalley,m,0.0002,The Country Brother
Lois Weber,A Japanese Idyll,Lois Weber,f,0.0002,
Lois Weber,The Troubadour's Triumph,Phillips Smalley,m,0.0002,The Troubadour
Lois Weber,The Troubadour's Triumph,Cleo Ridgely,f,0.0002,Lady Lilitha - the Duchess
Lois Weber,The Troubadour's Triumph,Wilbur Hudson,m,0.0002,The Jester
Lois Weber,A Book of Verses,Lois Weber,f,0.0002,Flo - the Poet's Daughter
Lois Weber,A Book of Verses,Phillips Smalley,m,0.0002,Phil - Flo's Admirer
Lois Weber,The King Can Do No Wrong,Phillips Smalley,m,0.0002,Herrick the Faithful
Lois Weber,The King Can Do No Wrong,Lois Weber,f,0.0002,Herrick's Daughter
Lois Weber,Mum's the Word,Lois Weber,f,0.0002,
Lois Weber,A Breach of Faith,Phillips Smalley,m,0.0002,
Lois Weber,A Breach of Faith,Lois Weber,f,0.0002,
Lois Weber,A Breach of Faith,Miss Naughton,f,0.0002,
Lois Weber,Saving the Family Name,Mary MacLaren,f,0.0002,Estelle Ryan
Lois Weber,Saving the Family Name,Gerard Alexander,f,0.0002,Mrs. Winthrop
Lois Weber,Saving the Family Name,Carl von Schiller,m,0.0002,Wally Dreislin
Lois Weber,Saving the Family Name,Jack Holt,m,0.0002,Jansen Winthrop
Lois Weber,Saving the Family Name,Phillips Smalley,m,0.0002,Robert Winthrop
Lois Weber,Saving the Family Name,Harry Depp,m,0.0002,Billie Schramm
Lois Weber,Saving the Family Name,Gail Hawksworth,f,0.0002,Dancer
Lois Weber,The Mysterious Mrs. Musslewhite,Harrison Ford,m,0.0002,Raymond Van Seer
Lois Weber,The Mysterious Mrs. Musslewhite,Mary MacLaren,f,0.0002,Phyllis Woodman
Lois Weber,The Mysterious Mrs. Musslewhite,Evelyn Selbie,f,0.0002,Mrs. Musselwhite
Lois Weber,The Mysterious Mrs. Musslewhite,Willis Marks,m,0.0002,Green
Lois Weber,The Mysterious Mrs. Musslewhite,Frank Brownlee,m,0.0002,Dr. Woodman
Lois Weber,The Mysterious Mrs. Musslewhite,Bertram Grassby,m,0.0002,Clubman
Lois Weber,The Mysterious Mrs. Musslewhite,Charles Hill Mailes,m,0.0002,Clubman
Lois Weber,The Mysterious Mrs. Musslewhite,Arthur Forde,m,0.0002,Undetermined Role
Lois Weber,The Blood Brotherhood,Lois Weber,f,0.0002,Maria - the Bank Presient's Daughter
Lois Weber,The Blood Brotherhood,Phillips Smalley,m,0.0002,
Lois Weber,The Blood Brotherhood,William Walters,m,0.0002,
Lois Weber,The Blood Brotherhood,Ella Hall,f,0.0002,The Crippled Girl
Lois Weber,The Blood Brotherhood,Rupert Julian,m,0.0002,
Lois Weber,Civilized and Savage,Lois Weber,f,0.0002,The Savage Girl
Lois Weber,Civilized and Savage,Phillips Smalley,m,0.0002,The Civilized White Man
Lois Weber,Borrowed Clothes,Mildred Harris,f,0.0002,Mary Kirk
Lois Weber,Borrowed Clothes,Lew Cody,m,0.0002,Stuart Furth
Lois Weber,Borrowed Clothes,Edward Peil Sr.,m,0.0002,George Weston
Lois Weber,Borrowed Clothes,Helene Rosson,f,0.0002,Louise Kirk
Lois Weber,Borrowed Clothes,George Nichols,m,0.0002,Mary's Father
Lois Weber,Borrowed Clothes,Edythe Chapman,f,0.0002,Mary's Mother
Lois Weber,Borrowed Clothes,Fontaine La Rue,f,0.0002,Rita Morris
Lois Weber,It's No Laughing Matter,Macklyn Arbuckle,m,0.0002,Hi Judd
Lois Weber,It's No Laughing Matter,Cora Drew,f,0.0002,Mrs. Judd
Lois Weber,It's No Laughing Matter,Myrtle Stedman,f,0.0002,Bess Judd
Lois Weber,It's No Laughing Matter,Charles Marriott,m,0.0002,Jim Skinner
Lois Weber,It's No Laughing Matter,Adele Farrington,f,0.0002,Widow Wilkins
Lois Weber,It's No Laughing Matter,Frank Elliott,m,0.0002,Sam
Lois Weber,It's No Laughing Matter,Herbert Standing,m,0.0002,Undetermined Role
Lois Weber,White Heat,Virginia Cherrill,f,0.0002,Lucille Cheney
Lois Weber,White Heat,Mona Maris,f,0.0002,Leilani
Lois Weber,White Heat,Hardie Albright,m,0.0002,Chandler Morris
Lois Weber,White Heat,David Newell,m,0.0002,William Hawkes
Lois Weber,White Heat,Arthur Clayton,m,0.0002,Armia
Lois Weber,White Heat,Robert R. Stephenson,m,0.0002,Mac
Lois Weber,White Heat,Whitney De Rahm,m,0.0002,Hale
Lois Weber,White Heat,Naomi Childers,f,0.0002,Mrs. Cheney
Lois Weber,White Heat,Nani Palsa,m,0.0002,Adam
Lois Weber,White Heat,Kolimau Kamai,m,0.0002,Lono
Lois Weber,White Heat,Kamaunani Achi,f,0.0002,Mrs. Hale
Lois Weber,White Heat,Peter Lee Hyun,m,0.0002,Soong
Lois Weber,White Heat,Nohill Naumu,m,0.0002,Leilani's Father
Lois Weber,Shoes,Mary MacLaren,f,0.0002,Eva Meyer
Lois Weber,Shoes,Harry Griffith,m,0.0002,Dad Meyer
Lois Weber,Shoes,Mattie Witting,f,0.0002,Mom Meyer
Lois Weber,Shoes,Jessie Arnold,f,0.0002,Lil
Lois Weber,Shoes,William V. Mong,m,0.0002,'Cabaret' Charlie
Lois Weber,Shoes,Lina Basquette,f,0.0002,Eva's Sister
Lois Weber,Shoes,John George,m,0.0002,Department Store Customer
Lois Weber,Shoes,Violet Schram,f,0.0002,Eva's Sister
Lois Weber,Mary Regan,Anita Stewart,f,0.0002,Mary Regan
Lois Weber,Mary Regan,Frank Mayo,m,0.0002,Robert Clifford
Lois Weber,Mary Regan,Carl Miller,m,0.0002,Jack Morton
Lois Weber,Mary Regan,J. Barney Sherry,m,0.0002,Morton Sr
